 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  24.0 170.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  24.0 175.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  24.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.60  4.90 1.50  0.50  0.50  1.00  0.60  0.50  23.5   0.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.5   5.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5  10.0  1.00  1.00  0.10  200 quiet
  4.20  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.5  15.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.5  20.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.5  25.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5  30.0  1.00  1.00  0.10  200 quiet
  4.50  4.80 1.50  0.50  0.50  1.00  0.60  0.50  23.5  35.0  1.00  1.00  0.10  200 quiet
  4.40  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.5  40.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5  45.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5  50.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5  55.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5  60.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5  65.0  1.00  1.00  0.10  200 quiet
  4.20  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5  70.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5  75.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5  80.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5  85.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5  90.0  1.00  1.00  0.10  200 quiet
  4.00  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5  95.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5 100.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5 105.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  23.5 110.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  23.5 115.0  1.00  1.00  0.10  200 quiet
  3.90  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5 120.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5 125.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5 130.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5 135.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5 140.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5 145.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5 150.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5 155.0  1.00  1.00  0.10  200 quiet
  4.00  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5 160.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.5 165.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5 170.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.5 175.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.0   0.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0   5.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0  10.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.0  15.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.0  20.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.0  25.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0  30.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0  35.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0  40.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0  45.0  1.00  1.00  0.10  200 quiet
  4.40  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.0  50.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0  55.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0  60.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0  65.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0  70.0  1.00  1.00  0.10  200 quiet
  4.00  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.0  75.0  1.00  1.00  0.10  200 quiet
  4.20  4.20 1.50  0.50  0.50  1.00  0.60  0.50  23.0  80.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  23.0  85.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.0  90.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0  95.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 100.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 105.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 110.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 115.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  23.0 120.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 125.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0 130.0  1.00  1.00  0.10  200 quiet
  4.20  4.70 1.50  0.50  0.50  1.00  0.60  0.50  23.0 135.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.0 140.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.0 145.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  23.0 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.0 155.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  23.0 160.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  23.0 165.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 170.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  23.0 175.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  23.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5   0.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5   5.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  10.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  15.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  20.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  25.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.5  30.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  35.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5  40.0  1.00  1.00  0.10  200 quiet
  4.40  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  45.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  50.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5  55.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5  60.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  65.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5  70.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.5  75.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5  80.0  1.00  1.00  0.10  200 quiet
  4.10  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5  85.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5  90.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5  95.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 100.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 105.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5 110.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 115.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5 120.0  1.00  1.00  0.10  200 quiet
  4.20  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 125.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.5 130.0  1.00  1.00  0.10  200 quiet
  4.10  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 135.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5 140.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  22.5 145.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.5 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 155.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  22.5 160.0  1.00  1.00  0.10  200 quiet
  4.20  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.5 165.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5 170.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5 175.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0   0.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.0   5.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0  10.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.0  15.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.0  20.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0  25.0  1.00  1.00  0.10  200 quiet
  4.80  4.80 1.50  0.50  0.50  1.00  0.60  0.50  22.0  30.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0  35.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0  40.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0  45.0  1.00  1.00  0.10  200 quiet
  4.30  4.80 1.50  0.50  0.50  1.00  0.60  0.50  22.0  50.0  1.00  1.00  0.10  200 quiet
  4.40  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.0  55.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  22.0  60.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0  65.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0  70.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0  75.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0  80.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0  85.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0  90.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  22.0  95.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 100.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 105.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  22.0 110.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0 115.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  22.0 120.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0 125.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 130.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0 135.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  22.0 140.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 145.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0 155.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 160.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0 165.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  22.0 170.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  22.0 175.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  22.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.5   0.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5   5.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  10.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  15.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  20.0  1.00  1.00  0.10  200 quiet
  4.40  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  25.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  30.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.5  35.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  40.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  45.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.5  50.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5  55.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5  60.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.5  65.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5  70.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5  75.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.5  80.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.5  85.0  1.00  1.00  0.10  200 quiet
  4.10  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5  90.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5  95.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 100.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.5 105.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 110.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  21.5 115.0  1.00  1.00  0.10  200 quiet
  4.20  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 120.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 125.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 130.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 135.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.5 140.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 145.0  1.00  1.00  0.10  200 quiet
  4.10  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.5 150.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 155.0  1.00  1.00  0.10  200 quiet
  4.10  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.5 160.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.5 165.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 170.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.5 175.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  21.5 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0   0.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0   5.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  10.0  1.00  1.00  0.10  200 quiet
  4.50  4.80 1.50  0.50  0.50  1.00  0.60  0.50  21.0  15.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0  20.0  1.00  1.00  0.10  200 quiet
  4.30  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  25.0  1.00  1.00  0.10  200 quiet
  4.60  4.80 1.50  0.50  0.50  1.00  0.60  0.50  21.0  30.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  35.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0  40.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  45.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  50.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  55.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0  60.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0  65.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0  70.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.0  75.0  1.00  1.00  0.10  200 quiet
  4.50  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0  80.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.0  85.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  21.0  90.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0  95.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0 100.0  1.00  1.00  0.10  200 quiet
  4.30  4.30 1.50  0.50  0.50  1.00  0.60  0.50  21.0 105.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 110.0  1.00  1.00  0.10  200 quiet
  4.20  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.0 115.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0 120.0  1.00  1.00  0.10  200 quiet
  4.40  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 125.0  1.00  1.00  0.10  200 quiet
  4.20  4.70 1.50  0.50  0.50  1.00  0.60  0.50  21.0 130.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 135.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.0 140.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 145.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 150.0  1.00  1.00  0.10  200 quiet
  4.40  4.40 1.50  0.50  0.50  1.00  0.60  0.50  21.0 155.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 160.0  1.00  1.00  0.10  200 quiet
  4.30  4.60 1.50  0.50  0.50  1.00  0.60  0.50  21.0 165.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0 170.0  1.00  1.00  0.10  200 quiet
  4.30  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0 175.0  1.00  1.00  0.10  200 quiet
  4.50  4.50 1.50  0.50  0.50  1.00  0.60  0.50  21.0 180.0  1.00  1.00  0.10  200 quiet
 Q_min Q_max   m1    m2    m3    a1    e1    e2    i2    Om2   q0    +q   q++   NS
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  20.5   0.0  1.00  1.00  0.10  200 quiet
  4.60  4.60 1.50  0.50  0.50  1.00  0.60  0.50  20.5   5.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  20.5  10.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  20.5  15.0  1.00  1.00  0.10  200 quiet
  4.70  4.70 1.50  0.50  0.50  1.00  0.60  0.50  20.5  20.0  1.00  1.00  0.10  200 quiet
